mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__alpha,param_clf__weight_power,param_features__char__lowercase,param_features__char__ngram_range,param_features__word__lowercase,param_features__word__ngram_range,param_reduce,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,split3_test_macro_f1,split4_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_test_qwk,split1_test_qwk,split2_test_qwk,split3_test_qwk,split4_test_qwk,mean_test_qwk,std_test_qwk,rank_test_qwk
32.27831654548645,0.5403543417194603,1.5847839832305908,0.03458593162265278,3.1489116479568635e-05,0.0,True,"(1, 5)",False,"(1, 1)","TruncatedSVD(n_components=100, random_state=42)",0.31779446044151927,0.4157348210472391,0.4178903676250374,0.4799260611798652,0.45636771704438495,0.41754268546760914,0.05541149031508651,24,0.12905512773499583,0.27920818353562604,0.33132918187674465,0.36900369003690037,0.3334332833583208,0.2884058933085175,0.08466775507548543,25
5.224058675765991,0.14278616090397694,2.071062183380127,0.1246883106756361,4.2079886696066345e-06,1.0,True,"(1, 5)",True,"(1, 1)",SelectPercentile(percentile=20),0.5076968174204355,0.509856898733923,0.5436957172806229,0.5392517106241302,0.4780522324890531,0.515710675309633,0.023891378578616784,5,0.34061689077612656,0.3942966983598589,0.4497247174731962,0.4391262447799551,0.306396255850234,0.38603216144787417,0.05540478358197359,12
32.762362480163574,0.3390829760147995,0.5638177394866943,0.052986769499593515,3.7279259033769864e-06,1.0,False,"(1, 3)",False,"(1, 2)","TruncatedSVD(n_components=300, random_state=42)",0.43436948884685894,0.4726938641583725,0.4208932434270685,0.5005933929984563,0.4201725440023667,0.4497445066866246,0.03179801814504835,19,0.3357608612825621,0.3819308545335943,0.39568345323741005,0.3692035398230089,0.37486433687866294,0.37148860915104764,0.019937502432710627,16
3.794235944747925,0.044965230893335324,0.7323817729949951,0.053978982071156666,1.0071984838809197e-06,0.0,True,"(2, 4)",False,"(1, 1)",SelectPercentile(percentile=20),0.5119633997997681,0.5129297065695991,0.5086588722710548,0.48436875015822384,0.5014794348900186,0.5038800327377329,0.010550144498838916,11,0.40061540577243726,0.4060223345726858,0.4479608482871126,0.33809353802213493,0.3943217665615142,0.39740277864317697,0.035122114919539364,9
186.74193749427795,8.995090478144942,5.089499139785767,3.6956515723974417,1.2366582530130835e-06,1.0,True,"(1, 5)",False,"(1, 3)","TruncatedSVD(n_components=300, random_state=42)",0.5145904328749525,0.4362616193165878,0.3902971057749121,0.4758878092553225,0.35882318328920276,0.4351720301021955,0.056230151731489104,21,0.4355856226660779,0.2669690465174488,0.39742338473550654,0.3453155958109255,0.3337356668678335,0.3558058633195585,0.05759504734531861,19
6.050440645217895,0.2645170628081212,1.6655618667602539,0.058108004756347593,2.3036990230378654e-06,0.5,True,"(1, 5)",False,"(1, 1)",SelectPercentile(percentile=5),0.5331360921217194,0.4945277676124647,0.47187351930752713,0.5519101651594861,0.5109347442680776,0.512476457693855,0.02812461107537997,8,0.396202669770487,0.4056072960256877,0.3514376996805112,0.43515850144092216,0.3940933629723721,0.396499905977996,0.026884619363662262,10
3.123381519317627,0.04132670241882379,0.6177474975585937,0.09629356434314985,0.0027527173929429417,1.0,True,"(1, 3)",True,"(1, 2)",SelectPercentile(percentile=20),0.46586352138036685,0.49012376254241175,0.38728406471759697,0.40846328831514644,0.39253839308592825,0.42885460600829006,0.04143996240564535,22,0.36952299991938853,0.3705441340677281,0.34207891047466454,0.2651685393258427,0.3462246777163904,0.33870785230080286,0.03857206089870596,21
24.29042782783508,1.1097976222095003,1.8007262229919434,0.23317096652010763,0.005872283616443724,0.5,False,"(2, 4)",True,"(1, 2)","TruncatedSVD(n_components=100, random_state=42)",0.1435472739820566,0.28575266175266173,0.31042633092191463,0.41918621637010606,0.40364123159303883,0.3125107429239556,0.09894788135000175,28,0.0,0.19610224800580134,0.17041053446940357,0.2467076382791923,0.21565140062249888,0.16577436427537923,0.0865567190370433,28
7.783179759979248,0.4379690642079606,1.7638740539550781,0.3718627186660464,8.386394780402564e-06,1.0,False,"(1, 5)",False,"(1, 1)",SelectPercentile(percentile=5),0.5416024970687962,0.53730582202343,0.48733162659007134,0.5168624707107524,0.4846153269514764,0.5135435486689053,0.024028617665618382,7,0.3810591326810874,0.41165599727967583,0.3823811043728056,0.41444062417349903,0.3581895148160209,0.38954527466461775,0.021048449345008744,11
74.81686782836914,1.4503325464374317,2.439063215255737,0.8863942907226932,0.004337920697490943,0.5,False,"(2, 4)",False,"(1, 2)","TruncatedSVD(n_components=300, random_state=42)",0.42450368912183745,0.24396700946950411,0.35729908864954435,0.4777823106785429,0.40903318484809187,0.38251705655350415,0.07921301972511242,26,0.24627485900860802,0.1415836994194133,0.37820131030375237,0.3605442176870748,0.3153526970954357,0.2883913567028568,0.08640030625507074,26
5.978959417343139,0.08397155962119811,1.4136866092681886,0.1117698522569178,0.00015375920235481777,0.5,True,"(1, 5)",False,"(1, 2)",SelectPercentile(percentile=20),0.5023287224353654,0.4469989756006705,0.4947066535562111,0.5123177166655428,0.4897943733389309,0.48922928831934415,0.022442775501224903,14,0.3668446645386474,0.351202269809317,0.42020850040096225,0.40289197618372563,0.34507737899242674,0.3772449579850158,0.029410121961132685,14
84.55028700828552,0.5244859525325593,0.8980605125427246,0.0649592191195312,0.005727904470799624,0.5,False,"(2, 4)",True,"(1, 3)","TruncatedSVD(n_components=300, random_state=42)",0.24481033052010717,0.25898346507809217,0.14305555555555555,0.14275814275814278,0.26587205928306773,0.21109591063899308,0.056088941650155495,30,0.10090267586095991,0.10934956553637332,0.0004263483265829482,0.0,0.0606380731037397,0.054263332565531175,0.047102630193946546,30
2.645391750335693,0.3881376804818305,0.4425943851470947,0.10859487996530927,6.0803901902966035e-06,0.0,False,"(1, 3)",False,"(1, 1)",SelectPercentile(percentile=1),0.5220427933267325,0.49065831562672146,0.4842196068360028,0.44339585109406077,0.46279986379898225,0.48062328613649996,0.02658107303697716,16,0.42035126427559577,0.33061099823380213,0.35738963531669865,0.35789720722835017,0.33562781865653923,0.3603753847421972,0.03197037040952725,18
4.402918434143066,0.3333847321890149,0.5304251194000245,0.03828677471521839,0.0001441346937111032,0.5,True,"(1, 3)",True,"(1, 1)","TruncatedSVD(n_components=100, random_state=42)",0.35846351257980896,0.4216039928010398,0.3703195777271415,0.4354527998461803,0.4225700947381368,0.4016819955384615,0.03106478522995139,25,0.20717676401963148,0.31239969297327463,0.3551632108396633,0.3608892726095402,0.2423867293884625,0.29560313396611443,0.06122583714203877,24
3.4180853843688963,0.22653881992313427,0.5576027393341064,0.06608636116888976,1.987021538542864e-06,1.0,True,"(1, 3)",False,"(1, 3)",SelectPercentile(percentile=5),0.515690941809149,0.5169386215313151,0.5108750705634539,0.5496595645849377,0.5227891156462584,0.5231906628270229,0.013767873103135287,1,0.42259463260283603,0.4176519610396374,0.4227017440141886,0.45287873914441945,0.4133414559853793,0.42583370655729214,0.013962319729613253,1
1.7918479919433594,0.0717548048764061,0.4222529888153076,0.04038174441797962,6.242659053860567e-06,1.0,True,"(1, 3)",True,"(1, 1)",SelectPercentile(percentile=1),0.4591071989347737,0.4860843052368266,0.39643809685371506,0.3556776680031164,0.5075598213774387,0.4409734180811741,0.056668042263979146,20,0.3116572135921346,0.31779406777450236,0.35543278084714547,0.17201724964063259,0.33874299203304803,0.2991288607774926,0.06542495253745305,23
6.063604688644409,0.15885854361405258,1.237955379486084,0.10988269359120126,2.7155819552829413e-05,0.0,False,"(1, 5)",True,"(1, 2)",passthrough,0.5068646781614018,0.489767057603836,0.5000908067269624,0.5211947176545185,0.4901488688953148,0.5016132258084067,0.011705498837353391,12,0.3969156805985814,0.38181785592658324,0.4324593428476602,0.42871385842472587,0.36640000000000006,0.4012613475595101,0.025842612115203004,5
2.17618989944458,0.05854540161026435,0.4235581398010254,0.030929469203322922,1.7956984225677624e-06,1.0,False,"(1, 3)",True,"(1, 2)",SelectPercentile(percentile=5),0.5252499472107776,0.5105153865423248,0.5131352202427443,0.5371631694054239,0.5136420285549642,0.519941150391247,0.009996258378273436,3,0.4092570717625761,0.39979248580166016,0.41184082821093504,0.47058823529411764,0.4154870940882598,0.42139314303150976,0.02514023808114803,2
6.112170743942261,0.08166981090029282,0.9890054702758789,0.0662081610807658,0.0001757817174589357,1.0,True,"(1, 5)",False,"(1, 3)",passthrough,0.5034421785994113,0.5035687396476435,0.5056565700253257,0.5110632024887982,0.5238367185750976,0.5095134818672552,0.00767636888350087,9,0.35037586620632244,0.40196259400622836,0.4013586187376167,0.3718620689655173,0.3729408587631651,0.37970000133577,0.01965575149119401,13
2.9765836238861083,0.10132368355932102,0.536295223236084,0.03237607007767199,0.0007707580772445939,1.0,True,"(2, 4)",True,"(1, 3)",passthrough,0.49458428680396643,0.39461279461279464,0.3971748502032107,0.40701180548466714,0.4336341411106212,0.425403575643052,0.037247559250549206,23,0.3623375348765475,0.3060413437230157,0.34299411636522126,0.3983907571693831,0.2739639354634611,0.33674553751952574,0.04330913355266196,22
2.177340602874756,0.038826839621080286,0.4069056987762451,0.02619998944559725,0.0006960678239135191,0.5,False,"(1, 3)",True,"(1, 3)",passthrough,0.47911222000591197,0.48985888471095285,0.49280487005290685,0.5195328443555394,0.44884484139926273,0.4860307321049147,0.022863033481162292,15,0.31111869486835186,0.3757946119163841,0.4009324009324009,0.36235364755328725,0.3046742552676194,0.3509747221076087,0.037345716447476245,20
3.669768238067627,0.055907603993152304,0.766888427734375,0.04835979446030722,1.808939009276714e-05,0.5,True,"(1, 5)",True,"(1, 1)",SelectPercentile(percentile=5),0.49812979539641944,0.5187621978765402,0.5163095410301403,0.5117342564611276,0.4840370002815489,0.5057945582091553,0.01300880066371895,10,0.3844657421784369,0.4398697341058607,0.40837209302325583,0.3975283213182286,0.3585746102449888,0.3977621001741542,0.026825852974460225,8
151.79701991081237,2.120606208074225,1.504859161376953,0.2838215919846346,6.490003020716533e-06,0.0,False,"(1, 5)",True,"(1, 3)","TruncatedSVD(n_components=300, random_state=42)",0.5092668059419977,0.4461885088483553,0.48659132831049384,0.429046902423335,0.5029720220443443,0.47481311351370525,0.031725767020500756,17,0.38885723941486017,0.30089333140180596,0.4942148760330578,0.43457457873933847,0.3784598520142505,0.3993999755206626,0.06400049228464753,6
39.2501380443573,1.7484996176256902,1.3677073478698731,0.11979509287953773,0.003325610295975191,0.5,True,"(2, 4)",True,"(1, 1)","TruncatedSVD(n_components=300, random_state=42)",0.5044998426742444,0.3697470532203075,0.25708379475821336,0.1638697768081893,0.38730817610062895,0.33650172871231676,0.11663525371378508,27,0.36925991461818286,0.3241810390282718,0.1187800963081862,0.005847953216374324,0.2713833157338964,0.21789046378098229,0.13554097053684272,27
7.537594985961914,0.19855093572339746,2.030264663696289,0.5938385729686426,6.70097938598984e-05,0.5,False,"(1, 5)",False,"(1, 2)",SelectPercentile(percentile=20),0.523057404709254,0.5309583254820677,0.4779228796354635,0.5480321188033025,0.5138616111201203,0.5187664679500416,0.02330574253333508,4,0.3569201137301661,0.4566790453825569,0.35465729349736375,0.42861746696745084,0.39830208701804026,0.3990352013191156,0.03985358192468588,7
83.78641557693481,2.8697734918789077,1.6574087142944336,0.9434975285912015,2.661897646793291e-05,0.5,True,"(1, 3)",True,"(1, 3)","TruncatedSVD(n_components=300, random_state=42)",0.4712772931093398,0.49941911645999154,0.48789678724116897,0.49322444369450436,0.364068201606267,0.4631771684222543,0.050429309784464936,18,0.34465948626070286,0.35509194383275655,0.4855328158080451,0.3911275415896488,0.29180921714630703,0.37364420092749207,0.0643521465666669,15
6.703766345977783,1.6273254707774185,1.1145360469818115,0.2934798929794314,1.00480435332232e-06,0.0,True,"(1, 5)",True,"(1, 2)",SelectPercentile(percentile=5),0.5244093842423869,0.5170692587162148,0.5325644061289786,0.5285519096669145,0.5094920511587178,0.5224174019826424,0.008248990257201884,2,0.4165914691943128,0.4059777656278476,0.4408376963350785,0.43629697525206224,0.3793103448275863,0.41580285024737745,0.022251336309446233,3
5.066474533081054,0.31484458194890896,0.9175174713134766,0.091041477292167,4.6735189995627506e-05,0.0,True,"(1, 5)",False,"(1, 3)",SelectPercentile(percentile=5),0.5337304339211413,0.49149149149149157,0.5043806664353475,0.5298508191398725,0.5172173962414126,0.5153341614458531,0.015755346574311654,6,0.44936000813610544,0.36320066106596893,0.4193548387096775,0.4202180376610506,0.3974650633734157,0.4099197217892437,0.028595111747780264,4
1.3945467472076416,0.09715070652444427,0.3160995006561279,0.05956772019148615,1.9625093208439877e-05,0.0,False,"(1, 3)",False,"(1, 1)",SelectPercentile(percentile=1),0.5636250519515534,0.5028775290994892,0.5206402238482423,0.49572350856754527,0.4144447562915146,0.499462213951669,0.048618902262151334,13,0.43503259836844355,0.3614666713272048,0.4183585930797826,0.3645578469066759,0.25977528089887636,0.36783819811619667,0.06131288423770969,17
6.008065509796142,0.32058113576379743,0.3555023670196533,0.10271862024104308,0.007076022085822013,0.5,True,"(2, 4)",True,"(1, 1)","TruncatedSVD(n_components=100, random_state=42)",0.24910976287123077,0.2560713349068975,0.11962071480671044,0.41917451259088273,0.3619589954340827,0.2811870641219608,0.10327446844544444,29,0.06652194785948362,0.13920433731408888,0.009418282548476542,0.2953209499177051,0.18700475435816166,0.13949405439958315,0.09877652217902812,29
