mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__C,param_clf__weight_power,param_features__char__lowercase,param_features__char__ngram_range,param_features__word__lowercase,param_features__word__ngram_range,param_reduce,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,split3_test_macro_f1,split4_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_test_qwk,split1_test_qwk,split2_test_qwk,split3_test_qwk,split4_test_qwk,mean_test_qwk,std_test_qwk,rank_test_qwk
5.7842260837554935,0.6781285722269501,1.0016753196716308,0.21779171254740187,0.1537592023548176,0.5,True,"(1, 5)",False,"(1, 2)",SelectPercentile(percentile=20),0.5691151970898866,0.5061272461958651,0.5061306581321534,0.5344416261164349,0.5051849475610337,0.5241999350190747,0.025047808686468782,9,0.4987744881945302,0.4034494306764902,0.4213084112149533,0.43361222262640964,0.4440284537626358,0.4402346012950039,0.03223822892891329,7
47.84333114624023,0.6252937582151212,0.9832334995269776,0.040271647966510324,5.727904470799623,0.5,False,"(2, 4)",True,"(1, 3)","TruncatedSVD(n_components=300, random_state=42)",0.5805449083186575,0.5183515830574654,0.5282121537564644,0.5481606178345474,0.5159359581119805,0.538241044215823,0.024007086595102863,4,0.5010995477916125,0.42508291072411175,0.4776374189143052,0.4420406845334194,0.40946575833632126,0.451065264059954,0.03375367701182666,2
1.5316182136535645,0.10819624792960794,0.3749228000640869,0.027826010958412476,0.006080390190296602,0.0,False,"(1, 3)",False,"(1, 1)",SelectPercentile(percentile=1),0.22494172494172493,0.22494172494172493,0.22533566841798014,0.22533566841798014,0.22533566841798014,0.22517809102747804,0.0001929921008646969,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
3.853357124328613,0.3225685299114098,0.40767636299133303,0.024691541753842427,0.1441346937111033,0.5,True,"(1, 3)",True,"(1, 1)","TruncatedSVD(n_components=100, random_state=42)",0.590090529769368,0.48236444770462744,0.4980982902220423,0.5063239893513277,0.4992813230878557,0.5152317160270443,0.0382398123194792,10,0.5477691600690133,0.38648807351097436,0.380267214799589,0.386161449752883,0.3373660559972347,0.40761039082593886,0.07243287348763394,11
2.7855803966522217,0.06213420264354776,0.4989713191986084,0.0278106981435118,0.0019870215385428634,1.0,True,"(1, 3)",False,"(1, 3)",SelectPercentile(percentile=5),0.462963962579879,0.40758835477206007,0.49723209271029706,0.46922626008462576,0.43189873521658817,0.45378188107269,0.031059537343200216,17,0.3684855445097849,0.2915053055015454,0.39806787218231354,0.38344634089314933,0.3038788156988753,0.3490767757571337,0.04316346747399237,18
1.5576846599578857,0.043121285106946544,0.3614360332489014,0.04017867571107204,0.006242659053860572,1.0,True,"(1, 3)",True,"(1, 1)",SelectPercentile(percentile=1),0.5000946427716971,0.453833327850992,0.4723656480955331,0.4965999834108749,0.40585613750627036,0.46574994792707347,0.03436371517400834,15,0.49156338020641266,0.38789468549811934,0.36164053075995173,0.4720383474092673,0.3383849807735807,0.41030438492946636,0.06075668269787115,10
6.2073441505432125,0.1729149763657293,1.2410680294036864,0.04917194965681081,0.02715581955282941,0.0,False,"(1, 5)",True,"(1, 2)",passthrough,0.30003996802557953,0.3201748633879781,0.3070715650881291,0.3317307692307692,0.31690029302288747,0.31518349175106863,0.010925230015191717,24,0.12062646663326915,0.13436092432149638,0.1314475873544093,0.16746411483253587,0.1480462300495321,0.14038906463824857,0.016115454053555037,24
2.1541908264160154,0.022118521288359082,0.4481341361999512,0.029680180147114016,0.0017956984225677636,1.0,False,"(1, 3)",True,"(1, 2)",SelectPercentile(percentile=5),0.4688001671256738,0.4073139883668104,0.4814476289933058,0.46628481553515094,0.44280728639038447,0.4533307772822651,0.026176154041288223,18,0.3901742705102015,0.31423522274681503,0.38347305389221564,0.37967045718264103,0.31590960967815573,0.3566925228020058,0.034152827333366546,16
7.097769832611084,0.10748178068763097,1.2981321811676025,0.06778818459488715,0.17578171745893567,1.0,True,"(1, 5)",False,"(1, 3)",passthrough,0.5406259934911235,0.5262473979688388,0.5300865524746121,0.5505702371478337,0.5158509579057037,0.5326762277976224,0.011954248812777736,5,0.4822627726730224,0.4430565760470242,0.4483412322274881,0.4366696191319752,0.40455235204855833,0.4429765104256136,0.024853128079427817,5
5.3158563613891605,0.1660773354008188,0.8367428779602051,0.05904739779152115,0.7707580772445938,1.0,True,"(2, 4)",True,"(1, 3)",passthrough,0.5272275492911443,0.5475975561290575,0.5324473542776177,0.5598837656454724,0.5388781376200864,0.5412068725926756,0.011551976608536916,1,0.45853779737871914,0.4674392602441677,0.455095862764884,0.45062320230105457,0.4324859689666556,0.4528364183310963,0.011574911823962211,1
3.570931339263916,0.15172295171911623,0.4903669834136963,0.04640920942814305,0.696067823913519,0.5,False,"(1, 3)",True,"(1, 3)",passthrough,0.5411138244471577,0.5413405088062623,0.49732351262525504,0.556329133998953,0.5600608948319904,0.5392335749419237,0.022317989269525267,3,0.47645907678139743,0.4571311643134848,0.4071104914604392,0.44518493835388206,0.46628261606235166,0.450433657394311,0.023990891197146164,3
4.975890398025513,0.12252796397675003,0.977146577835083,0.16946254343060635,0.018089390092767135,0.5,True,"(1, 5)",True,"(1, 1)",SelectPercentile(percentile=5),0.4345335028170716,0.3881436232011059,0.37654622765422197,0.4259555523733021,0.4223584320399468,0.4095074676171297,0.022824751497862707,21,0.3095898358182978,0.24543603702912153,0.23357664233576647,0.2783216783216783,0.30496802754549923,0.2743784442100726,0.030638419582282087,21
172.4519154071808,2.4366240904720122,1.7414759159088136,1.2773585830583556,0.006490003020716538,0.0,False,"(1, 5)",True,"(1, 3)","TruncatedSVD(n_components=300, random_state=42)",0.22494172494172493,0.22494172494172493,0.22533566841798014,0.22533566841798014,0.22533566841798014,0.22517809102747804,0.0001929921008646969,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
39.42980403900147,2.0164872851120563,1.315307331085205,0.14790490106074247,3.3256102959751903,0.5,True,"(2, 4)",True,"(1, 1)","TruncatedSVD(n_components=300, random_state=42)",0.5628306977890435,0.5333235091855782,0.5242968665650354,0.5219825035738515,0.5186821199946713,0.5322231394216359,0.016056706224610973,7,0.4931873215511945,0.44139732744710425,0.4730354391371341,0.41866666666666663,0.3663911845730028,0.43853558787502045,0.04423760898169293,8
8.47418155670166,0.5829773077527747,1.8322046756744386,0.13016826039702087,0.06700979385989832,0.5,False,"(1, 5)",False,"(1, 2)",SelectPercentile(percentile=20),0.539632071371758,0.47615982975291,0.4818297358594635,0.49612074887909724,0.4785410170155511,0.4944566805757559,0.023626713213450175,12,0.47287899860917937,0.3657021719726271,0.38827838827838823,0.3707550938873352,0.38678090575275403,0.3968791117000568,0.03900357648825754,13
76.33724045753479,3.2709864658642993,1.3227199554443358,0.5510643924076083,0.026618976467932907,0.5,True,"(1, 3)",True,"(1, 3)","TruncatedSVD(n_components=300, random_state=42)",0.4623929148778326,0.4222078818352111,0.405887289039463,0.4637938457095276,0.46813429195563194,0.44448324468353323,0.025451393744249866,20,0.3472691653570429,0.29509236166885067,0.27609579755987346,0.34354769097971516,0.36562073669849926,0.3255251504527963,0.03398436625323027,20
8.026303243637084,0.9398781316154542,1.451723289489746,0.08716081337079054,0.001004804353322319,0.0,True,"(1, 5)",True,"(1, 2)",SelectPercentile(percentile=5),0.22494172494172493,0.22494172494172493,0.22533566841798014,0.22533566841798014,0.22533566841798014,0.22517809102747804,0.0001929921008646969,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
8.427342176437378,0.31180422495554916,1.7468649387359618,0.12305642322725474,0.0467351899956275,0.0,True,"(1, 5)",False,"(1, 3)",SelectPercentile(percentile=5),0.3343351588170866,0.33033931462493255,0.32478302796528447,0.33869685032088626,0.32202597888047846,0.33003606612173364,0.006088337180016413,23,0.17346572249589498,0.14993672234265154,0.14726583649160807,0.16192446973616137,0.15671232876712327,0.15786101596668783,0.009342272338471685,23
2.360039567947388,0.07640775796808846,0.5268521785736084,0.09021640771424412,0.019625093208439862,0.0,False,"(1, 3)",False,"(1, 1)",SelectPercentile(percentile=1),0.28357516729609755,0.2950446365596598,0.2800125313283208,0.29410348977135986,0.2857587306525628,0.2876989111216002,0.005913176939846328,25,0.09362850539085366,0.10139887773650513,0.08613804905875644,0.10049972237645755,0.09540034071550263,0.09541309905561508,0.0054939015825279,25
13.491356658935548,0.38797938986631736,0.7970427989959716,0.11418073810468843,7.076022085822011,0.5,True,"(2, 4)",True,"(1, 1)","TruncatedSVD(n_components=100, random_state=42)",0.5737465429797218,0.45123044843441656,0.5122406614943928,0.5163171107615552,0.5025642027253371,0.5112197932790846,0.03901348481815714,11,0.4990363385294747,0.3774816465278372,0.4085308056872037,0.397028837751238,0.35353236772095775,0.40712199924334225,0.04960343037878072,12
