mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__alpha,param_clf__estimator__hidden_layer_sizes,param_clf__estimator__learning_rate_init,param_clf__weight_power,param_features__char__lowercase,param_features__char__ngram_range,param_features__word__lowercase,param_features__word__ngram_range,param_reduce,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,split3_test_macro_f1,split4_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_test_qwk,split1_test_qwk,split2_test_qwk,split3_test_qwk,split4_test_qwk,mean_test_qwk,std_test_qwk,rank_test_qwk
12.645061874389649,0.48233074378380825,0.8777292728424072,0.10135147441552908,0.00025720264197882334,"(128,)",0.00010325337616482048,1.0,True,"(2, 4)",True,"(1, 1)","TruncatedSVD(n_components=100, random_state=42)",0.43073985163537404,0.4231866400525149,0.309088685534779,0.3880210728449873,0.3448326113948717,0.3791737722925054,0.04640194502810472,24,0.3133557321786149,0.33509126491086816,0.07916355489171034,0.23208903315557616,0.09930537689735008,0.21180099240682396,0.10599378698875868,25
2.7779698848724363,0.23388952285094033,0.45197038650512694,0.05520805404836189,0.00011957746304562952,"(64, 32)",0.007688106801474953,0.5,False,"(1, 3)",False,"(1, 1)",SelectPercentile(percentile=5),0.531182835711727,0.5591951137884873,0.5583996393535373,0.5400025487447432,0.513003125024983,0.5403566525246956,0.017395038186652827,6,0.4437599601907317,0.5090612427914856,0.48343719252213846,0.4447377103266249,0.4069478908188585,0.45758879932996777,0.035322629465704976,4
11.214256954193115,1.5312410244036279,1.8293797969818115,0.3781652435672049,0.07711312991331107,"(64, 32)",0.00031171099804016726,1.0,False,"(1, 5)",True,"(1, 1)",SelectPercentile(percentile=1),0.5388453223012923,0.49452846000769085,0.5231418288546223,0.5472090289766952,0.39062010662409924,0.49886894935288,0.057027534001269004,17,0.4804156624620489,0.4222594209651348,0.47839120659505374,0.4762022194821208,0.33354310887350547,0.43816232367557273,0.056654785769510815,10
35.00114860534668,0.10279795660039928,1.1519739627838135,0.12181027553791006,0.09794041506463563,"(128,)",0.001656260589333597,0.5,False,"(2, 4)",True,"(1, 1)","TruncatedSVD(n_components=300, random_state=42)",0.5680938169048307,0.527034010754941,0.5199005424203427,0.5616654817035287,0.5257278895383791,0.5404843482644044,0.020165717882833077,5,0.4802446256486287,0.4326250786792101,0.4523570712136409,0.4772651842017922,0.3811152925076976,0.44472145045019384,0.03625288629983669,7
48.30287265777588,1.0159064625202487,1.3625123023986816,0.1536021988644677,0.042959927905391264,"(128,)",0.0022983221528155035,0.0,False,"(2, 4)",False,"(1, 2)","TruncatedSVD(n_components=300, random_state=42)",0.486113786009213,0.3456520154530214,0.3815152327347449,0.4569023569023569,0.4990655481489851,0.43384978784966427,0.060056297837571555,23,0.39850301327557003,0.19676004872107178,0.2557077625570777,0.3311603650586702,0.4127829560585885,0.3189828291341957,0.08271923353169512,23
80.47729501724243,4.55169921746812,2.3832387924194336,0.28780211553805346,0.0023484801595128678,"(128,)",0.003336101309469784,1.0,True,"(1, 5)",False,"(1, 1)","TruncatedSVD(n_components=300, random_state=42)",0.5705850210527698,0.47942019277287784,0.5152810152810153,0.532509402308991,0.5227815158655803,0.5241154294562469,0.029350884500708014,11,0.4938312602421294,0.3502315104492554,0.44846796657381616,0.4388044318474619,0.3827963346142478,0.4228263007453822,0.05064958388714647,13
28.169931411743164,0.7753555699888128,1.684061050415039,0.22614825752839823,0.08584056422893495,"(64,)",0.0011790965486776312,0.0,True,"(1, 5)",False,"(1, 1)","TruncatedSVD(n_components=100, random_state=42)",0.48382743459144134,0.3374256260288208,0.4579033824338641,0.49270129179437655,0.4520714428900952,0.4447858355477196,0.055805917431425406,22,0.41747274366751375,0.1812031653148649,0.35308953341740223,0.379188017343319,0.3404642694583523,0.3342835458402904,0.0809472959537323,22
108.91266212463378,2.9502423574695498,0.9737351417541504,0.3240068272576617,0.002309786149269356,"(128,)",0.00027572877739648273,0.5,True,"(1, 5)",True,"(1, 3)","TruncatedSVD(n_components=300, random_state=42)",0.22494172494172493,0.22494172494172493,0.23130526961809916,0.5220167881817523,0.4357776070316602,0.3277966229429923,0.12637262904782823,27,0.0,0.0,0.009518143961927406,0.4129651860744298,0.3238231098430814,0.14926128797588772,0.18116157760480467,27
2.860976552963257,0.7318556347156162,0.5215136528015136,0.0777902313587805,0.05782199315538689,"(64, 32)",0.0005935682912014691,0.5,False,"(1, 3)",True,"(1, 1)",SelectPercentile(percentile=1),0.5186265376883397,0.5307756046464361,0.5491434756469075,0.38656820103902384,0.5170144587369537,0.5004256555515322,0.0580767179765853,16,0.4239256896228185,0.44531979821884526,0.49266862170087977,0.29271523178807946,0.40610997963340123,0.4121478641928048,0.066367607312057,15
42.015432024002074,2.305991018102849,1.8840954303741455,0.6445604979109861,6.85940558876205e-05,"(128,)",0.005684322462212271,1.0,True,"(2, 4)",False,"(1, 1)","TruncatedSVD(n_components=300, random_state=42)",0.5628483835005574,0.5370694114966561,0.5078737752753462,0.554409684863003,0.5183186962677796,0.5361039902806685,0.020806512361939276,9,0.4917024533644012,0.46669793621013134,0.4111298482293424,0.45712740059507706,0.38584667228306646,0.44250086213640366,0.038507319672692074,8
